,dict_type,dataset,num_obs,model_name,accuracy,precision,recall,roc_auc
117,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,LogisticRegression,0.5582532977084538,0.552634347322245,0.5380281690140845,0.5856481530258741
118,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,RandomForestClassifier,0.5599629308684768,0.5599551928025412,0.5084507042253521,0.5863343685940977
119,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,SVC,0.5613740853071443,0.5582325352583494,0.5288732394366197,0.5890696415624986
120,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,KNeighborsClassifier,0.5481910745233969,0.5431314606446724,0.5169014084507042,0.5626254429188624
121,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,DecisionTreeClassifier,0.5055519449258618,0.4981558797901723,0.4873239436619718,0.50528009329529
122,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,GaussianNB,0.5163104178702099,0.5090653327351549,0.806338028169014,0.559056600108388
123,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,Perceptron,0.5298153764683228,0.521772604170456,0.5211267605633803,0.5273985772599974
124,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,SGDClassifier,0.5221837088388215,0.5141141420068418,0.5218309859154928,0.5407816575454409
125,cumu_dfs_dict,Cumulative Data: 4 Fight Lookback Window,2884,MLPClassifier,0.5717793183131138,0.5657531528468086,0.5619718309859155,0.5950043427614167
126,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,LogisticRegression,0.5280405840138579,0.5186652650926452,0.5484162895927602,0.5588881632245565
127,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,RandomForestClassifier,0.5324652313783718,0.5288082273170008,0.448868778280543,0.5555893428566376
128,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,SVC,0.5502598366740906,0.5457309197382518,0.5104072398190045,0.5725270416849094
